"","play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","receiver_player_id","receiver_player_name","rusher_player_id","rusher_player_name","lateral_receiver_player_id","lateral_receiver_player_name","lateral_rusher_player_id","lateral_rusher_player_name","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv","week"
"1257","60","2019091502","DET","LAC","LAC","away","DET","LAC",74,2019-09-15,894,1794,3594,"Half1",0,1,0,1,"1",0,"14:54","LAC 26",10,3,"(14:54) (Shotgun) P.Rivers pass incomplete short middle to K.Allen (C.Jones).","pass",0,1,0,1,0,0,0,"short","middle",8,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00137998543547671,0.159193461015053,0.00409164161830356,0.24871223186855,0.236933450606006,0.00366345651619056,0.346025772940421,0,0,0.913558386071725,-0.76761102392478,0.669051113565268,-0.669051113565268,0,0,0.76761102392478,-0.76761102392478,0.0176814985878488,-0.785292522512629,0,0,0,0,0,0,-0.0176814985878488,0.0176814985878488,0.785292522512629,-0.785292522512629,0.503256829434642,0.496743170565358,0.496743170565358,0.503256829434642,-0.0220281298273907,0.518771300392749,0.481228699607251,0,0,0.0220281298273907,-0.0220281298273907,0.000859678617730841,-0.0228878084451215,0,0,0,0,0,0,-0.000859678617730841,0.000859678617730841,0.0228878084451215,-0.0228878084451215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0022942","P.Rivers","00-0030279","K.Allen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0031130","C.Jones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1258","82","2019091502","DET","LAC","LAC","away","DET","LAC",74,2019-09-15,888,1788,3588,"Half1",0,1,0,1,"2",0,"14:48","LAC 26",10,3,"(14:48) A.Ekeler right tackle to LAC 29 for 3 yards (C.Jones; T.Flowers).","run",3,0,0,0,0,0,0,NA,NA,NA,NA,"right","tackle",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00145196218451468,0.184948909625628,0.00532759892737208,0.28970596591115,0.217645642984899,0.00399706425262478,0.296922856113811,0,0,0.145947362146945,-0.48375016532558,1.15280127889085,-1.15280127889085,0.48375016532558,-0.48375016532558,0.76761102392478,-0.76761102392478,NA,NA,0,0,0,0,0,0,-0.0176814985878488,0.0176814985878488,0.785292522512629,-0.785292522512629,0.481228699607251,0.518771300392749,0.518771300392749,0.481228699607251,-0.0115430981682598,0.530314398561008,0.469685601438992,0.0115430981682598,-0.0115430981682598,0.0220281298273907,-0.0220281298273907,NA,NA,0,0,0,0,0,0,-0.000859678617730841,0.000859678617730841,0.0228878084451215,-0.0228878084451215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0033699","A.Ekeler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0031130","C.Jones","DET","00-0031566","T.Flowers","DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1259","103","2019091502","DET","LAC","LAC","away","DET","LAC",71,2019-09-15,845,1745,3545,"Half1",0,1,0,1,"3",0,"14:05","LAC 29",7,3,"(14:05) (Shotgun) P.Rivers pass incomplete short middle to K.Allen (D.Slay) [J.Reeves-Maybin].","pass",0,1,0,1,0,0,0,"short","middle",13,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00164139798060313,0.205378685759588,0.00506600845266372,0.316963134990197,0.191850559818082,0.00440919090189484,0.274691022096971,0,0,-0.337802803178635,-1.64180585904253,2.79460713793338,-2.79460713793338,0.48375016532558,-0.48375016532558,2.40941688296731,-2.40941688296731,2.89081711477305,-4.53262297381558,0,0,0,0,0,0,-2.90849861336089,2.90849861336089,5.31791549632821,-5.31791549632821,0.469685601438992,0.530314398561008,0.530314398561008,0.469685601438992,-0.0485510920148581,0.578865490575866,0.421134509424134,0.0115430981682598,-0.0115430981682598,0.0705792218422487,-0.0705792218422487,0.0867183987328224,-0.135269490747681,0,0,0,0,0,0,-0.0875780773505533,0.0875780773505533,0.158157299192802,-0.158157299192802,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0022942","P.Rivers","00-0030279","K.Allen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033557","J.Reeves-Maybin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0030062","D.Slay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1260","125","2019091502","DET","LAC","LAC","away","DET","LAC",71,2019-09-15,840,1740,3540,"Half1",0,1,0,1,"4",0,"14:00","LAC 29",7,3,"(14:00) T.Long punts 55 yards to DET 16, Center-C.Mazza. J.Agnew to DET 21 for 5 yards (I.Rochell; A.Phillips).","punt",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00178674936938827,0.274040813493429,0.00594611440648732,0.408175778351725,0.107996949359114,0.00534591153643363,0.196707683483423,0,0,-1.97960866222117,1.5352011800278,1.25940595790558,-1.25940595790558,0.48375016532558,-0.48375016532558,2.40941688296731,-2.40941688296731,NA,NA,0,0,0,0,0,0,-2.90849861336089,2.90849861336089,5.31791549632821,-5.31791549632821,0.421134509424134,0.578865490575866,0.578865490575866,0.421134509424134,0.0854642082872728,0.493401282288594,0.506598717711406,0.0115430981682598,-0.0115430981682598,0.0705792218422487,-0.0705792218422487,NA,NA,0,0,0,0,0,0,-0.0875780773505533,0.0875780773505533,0.158157299192802,-0.158157299192802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033572","J.Agnew",NA,NA,NA,NA,NA,NA,"00-0031543","T.Long",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033588","I.Rochell","LAC","00-0031404","A.Phillips","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET",5,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1261","150","2019091502","DET","LAC","DET","home","LAC","DET",79,2019-09-15,828,1728,3528,"Half1",0,2,0,1,"1",0,"13:48","DET 21",10,3,"(13:48) K.Johnson left tackle to DET 23 for 2 yards (J.Jones; M.Ingram).","run",2,0,0,0,0,0,0,NA,NA,NA,NA,"left","tackle",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00197692568996066,0.175814875518623,0.00610666038828926,0.274195885036667,0.217980791344381,0.00359595668104156,0.320328905341037,0,0,0.44440748219337,-0.45578825347018,0.803617704435403,-0.803617704435403,0.0279619118554009,-0.0279619118554009,2.40941688296731,-2.40941688296731,NA,NA,0,0,0,0,0,0,-2.90849861336089,2.90849861336089,5.31791549632821,-5.31791549632821,0.493401282288594,0.506598717711406,0.493401282288594,0.506598717711406,-0.0117386331155458,0.481662649173048,0.518337350826952,-0.00019553494728608,0.00019553494728608,0.0705792218422487,-0.0705792218422487,NA,NA,0,0,0,0,0,0,-0.0875780773505533,0.0875780773505533,0.158157299192802,-0.158157299192802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0034349","K.Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0034677","J.Jones","LAC","00-0029249","M.Ingram","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1262","171","2019091502","DET","LAC","DET","home","LAC","DET",77,2019-09-15,800,1700,3500,"Half1",0,2,0,1,"2",0,"13:20","DET 23",8,3,"(13:20) K.Johnson right tackle to DET 24 for 1 yard (J.Bosa; B.Mebane).","run",1,0,0,0,0,0,0,NA,NA,NA,NA,"right","tackle",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00218895801209845,0.192419074769942,0.0061647054295224,0.298762136200006,0.203505804726902,0.00393836858386172,0.293020952277668,0,0,-0.0113807712768099,-0.780571227247103,0.0230464771882999,-0.0230464771882999,-0.752609315391702,0.752609315391702,2.40941688296731,-2.40941688296731,NA,NA,0,0,0,0,0,0,-2.90849861336089,2.90849861336089,5.31791549632821,-5.31791549632821,0.481662649173048,0.518337350826952,0.481662649173048,0.518337350826952,-0.0207081257172227,0.460954523455825,0.539045476544175,-0.0209036606645088,0.0209036606645088,0.0705792218422487,-0.0705792218422487,NA,NA,0,0,0,0,0,0,-0.0875780773505533,0.0875780773505533,0.158157299192802,-0.158157299192802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0034349","K.Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033156","J.Bosa","LAC","00-0025472","B.Mebane","LAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1263","192","2019091502","DET","LAC","DET","home","LAC","DET",76,2019-09-15,756,1656,3456,"Half1",0,2,0,1,"3",0,"12:36","DET 24",7,3,"(12:36) (Shotgun) M.Stafford pass incomplete short right to T.Hockenson.","pass",0,1,0,1,0,0,0,"short","right",10,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00250619205495254,0.22399239725163,0.0068268160822586,0.342368950503518,0.164689989697184,0.00422361420892554,0.255392040201531,0,0,-0.791951998523913,-1.5187264381262,-1.4956799609379,1.4956799609379,-0.752609315391702,0.752609315391702,0.890690444841119,-0.890690444841119,2.70047328721266,-4.21919972533886,0,0,0,0,0,0,-0.208025326148231,0.208025326148231,1.09871577098935,-1.09871577098935,0.460954523455825,0.539045476544175,0.460954523455825,0.539045476544175,-0.0457902061616662,0.415164317294159,0.584835682705841,-0.0209036606645088,0.0209036606645088,0.0247890156805825,-0.0247890156805825,0.0799522426001622,-0.125742448761828,0,0,0,0,0,0,-0.00762583475039108,0.00762583475039108,0.0324148504309736,-0.0324148504309736,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0026498","M.Stafford","00-0035229","T.Hockenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1264","214","2019091502","DET","LAC","DET","home","LAC","DET",76,2019-09-15,752,1652,3452,"Half1",0,2,0,1,"4",0,"12:32","DET 24",7,3,"(12:32) S.Martin punts 44 yards to LAC 32, Center-D.Muhlbach, out of bounds.","punt",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00255824355907039,0.289667004768007,0.00707232885448693,0.427460592384513,0.0808827429934899,0.00489409180180427,0.187464995638628,0,0,-2.31067843665011,0.790089609035309,-0.705590351902587,0.705590351902587,-0.752609315391702,0.752609315391702,0.890690444841119,-0.890690444841119,NA,NA,0,0,0,0,0,0,-0.208025326148231,0.208025326148231,1.09871577098935,-1.09871577098935,0.415164317294159,0.584835682705841,0.415164317294159,0.584835682705841,0.0553143864706037,0.470478703764762,0.529521296235238,-0.0209036606645088,0.0209036606645088,0.0247890156805825,-0.0247890156805825,NA,NA,0,0,0,0,0,0,-0.00762583475039108,0.00762583475039108,0.0324148504309736,-0.0324148504309736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0030092","S.Martin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1265","241","2019091502","DET","LAC","LAC","away","DET","LAC",68,2019-09-15,741,1641,3441,"Half1",0,3,0,1,"1",0,"12:21","LAC 32",10,68,"(12:21) A.Ekeler up the middle to LAC 34 for 2 yards (J.Tavai).","run",2,0,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00225082728611229,0.138169806941982,0.00246593463168227,0.214430425544199,0.25986131375708,0.00365853752606918,0.379163154312875,0,0,1.5205888276148,-0.42222556164233,-0.283364790260257,0.283364790260257,-0.330383753749372,0.330383753749372,0.890690444841119,-0.890690444841119,NA,NA,0,0,0,0,0,0,-0.208025326148231,0.208025326148231,1.09871577098935,-1.09871577098935,0.529521296235238,0.470478703764762,0.470478703764762,0.529521296235238,-0.0111163719203886,0.481595075685151,0.518404924314849,-0.00978728874412021,0.00978728874412021,0.0247890156805825,-0.0247890156805825,NA,NA,0,0,0,0,0,0,-0.00762583475039108,0.00762583475039108,0.0324148504309736,-0.0324148504309736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0033699","A.Ekeler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET",NA,"00-0035240",NA,"J.Tavai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1266","262","2019091502","DET","LAC","LAC","away","DET","LAC",66,2019-09-15,701,1601,3401,"Half1",0,3,0,1,"2",0,"11:41","LAC 34",8,68,"(11:41) (Shotgun) P.Rivers pass deep right to A.Ekeler to DET 31 for 35 yards (T.Walker).","pass",35,1,0,1,0,0,0,"deep","right",29,6,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00265693413631664,0.151989538742241,0.00286179776825907,0.23567605505813,0.254489936411856,0.00399242225506463,0.348333315628133,0,0,1.09836326597247,2.91741571000289,-3.20078050026315,3.20078050026315,-0.330383753749372,0.330383753749372,-2.02672526516178,2.02672526516178,2.74307275005095,0.174342959951943,2.74307275005095,0.174342959951943,-2.74307275005095,2.74307275005095,-0.174342959951943,0.174342959951943,-2.95109807619918,2.95109807619918,0.924372811037406,-0.924372811037406,0.518404924314849,0.481595075685151,0.481595075685151,0.518404924314849,0.0941989489394135,0.387396126745738,0.612603873254262,-0.00978728874412021,0.00978728874412021,-0.069409933258831,0.069409933258831,0.0870969549183469,0.00710199402106659,0.0870969549183469,0.00710199402106659,-0.0870969549183469,0.0870969549183469,-0.00710199402106659,0.00710199402106659,-0.094722789668738,0.094722789668738,0.025312856409907,-0.025312856409907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0022942","P.Rivers","00-0033699","A.Ekeler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET",NA,"00-0034745",NA,"T.Walker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1267","286","2019091502","DET","LAC","LAC","away","DET","DET",31,2019-09-15,657,1557,3357,"Half1",0,3,0,1,"1",0,"10:57","DET 31",10,68,"(10:57) (Shotgun) P.Rivers pass short left to K.Allen to DET 19 for 12 yards (R.Melvin).","pass",12,1,0,1,0,0,0,"short","left",5,7,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00116552621136103,0.0479807135267695,9.14667281751973e-05,0.0738243390422636,0.361683843351989,0.00303117694483826,0.512222934194604,0,0,4.01577897597536,0.428359836930984,-3.62914033719414,3.62914033719414,-0.330383753749372,0.330383753749372,-2.45508510209276,2.45508510209276,-0.256043924890685,0.684403761821669,-0.256043924890685,0.684403761821669,-2.48702882516027,2.48702882516027,-0.858746721773612,0.858746721773612,-2.6950541513085,2.6950541513085,0.239969049215737,-0.239969049215737,0.612603873254262,0.387396126745738,0.387396126745738,0.612603873254262,0.0157308959026092,0.371665230843128,0.628334769156872,-0.00978728874412021,0.00978728874412021,-0.0851408291614402,0.0851408291614402,-0.00856326190953771,0.0242941578121469,-0.00856326190953771,0.0242941578121469,-0.0785336930088092,0.0785336930088092,-0.0313961518332135,0.0313961518332135,-0.0861595277592003,0.0861595277592003,0.00101869859776005,-0.00101869859776005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0022942","P.Rivers","00-0030279","K.Allen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET",NA,"00-0029901",NA,"R.Melvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"1268","310","2019091502","DET","LAC","LAC","away","DET","DET",19,2019-09-15,622,1522,3322,"Half1",0,3,0,1,"1",0,"10:22","DET 19",10,68,"(10:22) (Shotgun) J.Jackson right tackle to DET 13 for 6 yards (D.Kennard; J.Tavai).","run",6,1,0,0,0,0,0,NA,NA,NA,NA,"right","tackle",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.000918319435107627,0.0321794038171385,2.96951602015236e-05,0.0493594369715838,0.3807159206166,0.00269517127322555,0.534102052726143,0,0,4.44413881290635,-0.017549226354701,-3.61159111083943,3.61159111083943,-0.312834527394671,0.312834527394671,-2.45508510209276,2.45508510209276,NA,NA,0,0,-2.48702882516027,2.48702882516027,-0.858746721773612,0.858746721773612,-2.6950541513085,2.6950541513085,0.239969049215737,-0.239969049215737,0.628334769156872,0.371665230843128,0.371665230843128,0.628334769156872,0.000573692572327089,0.371091538270801,0.628908461729199,-0.0103609813164473,0.0103609813164473,-0.0851408291614402,0.0851408291614402,NA,NA,0,0,-0.0785336930088092,0.0785336930088092,-0.0313961518332135,0.0313961518332135,-0.0861595277592003,0.0861595277592003,0.00101869859776005,-0.00101869859776005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0034440","J.Jackson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0031241","D.Kennard","DET","00-0035240","J.Tavai","DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
